    1     2     3     4     5     6     7     8     9    10    11    12    13    14    15    16    17    18    19    20    21    22    23    24    25    26    27    28    29    30    31    32    33    34    35    36    37    38    39    40    41    42    43    44    45    46    47    48    49    50    51    52    53    54    55    56    57    58    59    60    61    62    63    64    65    66    67    68    69    70    71    72    73    74    75    76    77    78    79    80    81    82    83    84    85    86    87    88    89    90    91    92    93    94    95    96    97    98    99   100 
   71 1.00000000 0.00000000 0.73959624 0.00000000 0.16442372 1.81731959 1.93439531 2.32641922 0.40701848 0.00000000 2.23691511 1.35337173 0.10802950 2.05330831 0.17000531 2.23696854 0.00000000 0.00000000 0.90746205 2.39896673 0.00000000 1.59570017 2.58815086 0.00000000 1.41834598 0.77500173 0.66295160 1.55471865 0.00000000 0.88107903 0.00000000 2.65106882 2.31050188 2.60348615 1.63783793 2.01100590 1.73510919 0.00000000 2.15978341 0.19461643 1.47438076 2.28055615 0.00000000 1.76683318 2.57126457 1.14851924 1.10999793 2.35676749 1.19772572 0.00000000 0.60816699 0.56063279 0.85149604 0.32933843 0.00000000 1.91060717 1.27692523 1.14343772 1.61525810 1.91123530 2.61008118 0.00000000 2.59094603 0.84056864 0.65383507 0.38047115 0.02905306 1.89863840 1.07422149 0.00000000 1.10282614 0.43481490 2.40642314 0.31246287 1.53246619 0.46828876 1.44207839 2.36181026 0.00000000 0.17464640 0.16470815 1.59608463 0.00000000 0.68251534 0.00000000 0.99554993 0.00000000 0.53968661 2.42493691 0.27130539 0.44323061 1.27916651 0.00000000 0.00000000 0.96846610 2.46911050 0.00000000 0.00000000 1.51146571 0.27957693
   72 1.00000000 0.55123210 2.19346999 0.12116075 1.94551063 0.84263218 1.06018467 0.86620451 1.91274737 0.31277809 2.35275645 1.93277338 0.00000000 1.06154934 0.46725945 0.77923378 0.00000000 1.72176745 0.57991357 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 1.34486919 0.00000000 0.84640774 0.00000000 2.16514376 1.91859434 0.26428355 0.86378579 0.00000000 0.22712980 1.72830944 0.75649282 1.72271555 0.00000000 0.00000000 1.97258169 1.42112790 2.28516547 1.66748255 2.56881368 0.34941394 0.00000000 1.09881251 2.22249447 0.81334350 1.19487776 0.00000000 0.58166637 0.08498670 0.37565850 2.42939665 1.70101321 0.52021702 0.89194000 0.32026184 1.78068847 1.51338194 0.56363013 0.00000000 0.00000000 0.16422829 0.00000000 0.63451038 0.75483646 0.00000000 0.00000000 0.00000000 1.54452811 1.39366905 1.99861063 0.00000000 0.49297402 0.28732750 0.11101000 1.20524524 2.18793176 0.00000000 0.93395486 0.26329421 0.32473366 0.00000000 0.00000000 1.67996039 2.29496707 2.33221212 2.45474818 2.60964868 1.78474876 0.45335504 2.38214183 2.20701121 0.00000000 0.24063773 0.87018991 0.70366001 0.69798657
   73 1.00000000 0.00000000 1.72432256 1.46818764 0.88189930 0.56834161 2.14031910 2.63408950 0.00000000 1.62508295 0.00000000 0.45574990 0.87700477 0.00000000 0.00000000 0.32404139 0.00000000 1.79534816 0.00000000 0.78797384 0.93039725 0.00000000 1.07694786 1.70910796 0.03187482 0.83262828 0.41334830 0.19975528 1.50636591 0.88447240 1.39259420 1.84527974 2.16083880 0.00000000 0.68011764 0.25157815 0.87383015 0.02099480 1.16854463 0.93065611 0.88798578 1.36524040 0.00000000 0.99265742 1.48514422 1.11023575 2.60224009 0.67833316 0.00000000 0.58395338 0.00000000 1.19292737 1.70891642 0.00000000 2.07075175 2.65552529 0.78831793 0.00000000 0.00000000 2.53322960 0.00000000 0.00000000 0.21377949 0.00000000 0.00000000 0.00000000 1.21565666 2.30707872 0.00000000 1.03498501 2.19288148 1.05782164 1.15545938 1.51740819 0.00000000 0.00000000 2.16403820 0.43734395 2.39307863 1.94796376 0.00000000 0.79398355 0.00000000 2.39387278 0.93728370 1.16342330 2.38611546 0.00000000 0.52966982 2.57383665 2.20395616 0.41587100 0.30165775 1.35986041 0.00000000 0.00000000 2.16023106 0.00000000 0.46829208 2.16215407
   75 1.00000000 1.79723933 1.33607386 0.36496172 0.00000000 0.36600044 1.04975211 1.30813474 0.00000000 1.95220269 2.38433413 1.69234664 2.18913490 2.12839898 0.27614184 0.99428062 1.71111093 2.28697395 1.99604790 1.04761185 2.05512606 0.07955897 2.35400413 0.00000000 1.25301226 0.00000000 1.72094017 2.16322787 2.27953675 1.79974658 2.41704550 0.00000000 0.82657834 0.00000000 0.00000000 2.65449224 1.78981100 0.48990490 1.63528577 0.58590681 0.71627246 2.29801236 0.00000000 0.00000000 1.34186302 1.77628175 1.71626115 2.07470816 1.40294961 0.22768483 1.53600358 0.45745438 1.08395241 0.28503734 2.16815753 2.60012765 0.00000000 0.00000000 2.66243612 0.81181801 2.26331644 1.75861182 0.05763323 2.41809739 0.00000000 1.15541451 2.22217444 2.14878423 0.72902890 2.28646110 2.10357635 1.92235799 0.00000000 0.00000000 0.55477101 2.05249263 1.37450832 1.21992924 0.00000000 2.54353689 1.64627239 2.64606331 0.00000000 2.46630694 0.00000000 0.00000000 1.91537438 1.81857239 0.08743561 2.47388358 0.00000000 0.21611599 1.07374471 1.20610708 2.63966909 0.00000000 2.55838033 0.21420087 0.21018653 1.35192768
   76 1.00000000 0.00000000 0.00000000 1.48550990 2.06177939 0.18965205 0.00000000 2.51135105 2.14348129 0.00000000 0.00000000 1.67109745 0.86220664 0.00000000 2.41497557 0.00000000 0.42943494 0.53245831 2.51785397 0.00000000 0.00000000 1.66841801 0.00000000 1.67350181 0.71944806 1.52223260 0.17696961 0.00000000 1.27277506 0.77601750 2.01921526 1.56244326 1.01256066 0.94368225 1.06076684 0.00000000 0.00000000 0.05520305 1.22728350 0.00000000 0.00000000 1.74621624 1.22840593 1.39807168 0.00000000 0.00000000 0.00000000 0.00000000 2.00237477 1.63712143 2.42141363 1.70793226 1.03012780 0.62184039 0.48857714 0.00000000 2.36168593 0.66616707 0.33679245 1.95582855 1.25197013 0.00000000 1.39281086 1.71291695 0.89009467 0.66165933 0.25780706 0.00000000 1.46336626 0.00000000 2.64798524 2.30316725 1.77603732 0.00000000 1.60473551 0.67670675 0.55698730 1.05607636 0.18582959 1.82615263 1.51299500 0.15683033 0.00000000 2.00513527 0.00000000 1.58081366 0.10915682 0.38228946 0.83350728 0.00000000 2.11393581 0.00000000 0.15382847 0.58853845 0.96648932 1.04274779 0.00000000 0.07916428 0.00000000 2.19745139
   77 1.00000000 0.00000000 0.00000000 1.19396847 1.73405311 0.20364849 1.46193489 0.93786595 0.00000000 1.57927907 1.72312364 0.00000000 0.51277374 0.00000000 0.00000000 1.26372408 0.00000000 1.94268794 0.00000000 0.16812628 1.47303350 2.16325592 0.65260713 1.64327869 0.17471905 0.00000000 1.58341800 1.90731771 0.85732804 0.82394558 0.65403028 0.00000000 0.00000000 1.01617222 1.75305966 2.45095130 2.51748916 0.75934060 1.25273583 0.00000000 0.00000000 2.39795621 0.44807683 0.00000000 2.62442347 2.29420336 0.29487817 0.44486703 1.58922636 1.68936610 1.54622519 0.47081180 0.00000000 1.35556808 0.91915408 1.89755913 1.41676010 2.19148103 0.00000000 0.15542645 1.58850099 2.31592815 0.00000000 0.00000000 1.97051087 0.00000000 0.82561803 2.37354051 2.58128651 0.00000000 2.29494962 0.00000000 0.22576269 0.50153088 2.14639887 1.95458790 0.48432505 2.34231043 0.88033502 1.62289077 0.00000000 0.21947393 0.00000000 2.36229444 0.35815026 0.00000000 0.01576101 0.00000000 0.00000000 1.64457613 1.69207695 2.66112736 0.00000000 0.90933252 0.00000000 1.21798689 0.00000000 0.00000000 0.00000000 2.01186093
   78 1.00000000 1.29671477 0.00000000 0.49182840 0.38665399 0.20124762 1.31201770 1.49496484 0.94918769 0.31248355 2.19954467 1.20883579 1.99210684 2.27260231 0.06721610 2.29001098 0.52369915 2.27410981 0.60671763 1.06442883 1.24834631 2.42784140 0.87629559 0.00000000 1.83497829 1.32897596 0.05366760 1.84323552 2.17370739 1.16788197 1.23564316 0.43689510 2.13273189 1.49525911 2.33410031 0.49938908 0.00000000 0.00000000 0.41109240 0.78361595 0.21895776 0.00000000 0.00000000 0.00000000 2.00862376 0.08426665 0.03371393 0.77474605 1.61193094 0.00000000 2.21273344 1.82829046 0.23074313 1.32785887 0.01323143 0.00000000 0.00000000 0.00000000 0.17736462 1.32781965 1.88443861 1.07344894 0.00000000 2.62370430 1.29757610 0.00000000 2.66228007 0.00000000 0.01425009 0.24717962 0.65821984 0.89652694 0.00000000 2.19469048 1.58890012 0.00000000 0.00000000 0.00000000 0.00000000 1.61631106 0.88899395 0.07406171 1.18138717 0.00000000 0.19220770 1.13898357 1.32558264 2.48543238 0.59654818 0.00000000 1.24440753 0.00000000 0.26302899 1.78577586 2.51832305 2.44538487 0.08957402 0.98282372 1.55307393 2.48565371
   79 1.00000000 0.20147337 1.71713251 2.31367783 0.00000000 0.26290217 0.00000000 0.00000000 1.63938519 0.00000000 2.50083957 1.74197466 0.70470462 0.00000000 1.13643452 0.25691871 1.78028331 1.60491089 2.47600132 2.20107846 1.92712994 1.22407098 0.00000000 1.39496205 1.60466889 2.22710326 0.61098938 2.46440703 1.85544062 0.64738809 0.00000000 1.43825030 1.18194498 1.77910574 1.83957186 0.61917445 1.12195291 2.66203301 0.00000000 2.14557298 0.36657424 1.86360866 2.37860742 2.11532846 2.04320293 1.83569790 0.18977228 0.00000000 0.90819659 1.99756923 1.56899366 2.13609514 2.57486272 2.61086812 0.63606593 2.55784402 2.27813730 1.98909007 2.62578625 0.00000000 1.10184489 0.72197113 1.65883873 0.00000000 2.49065410 1.58649369 1.06467342 1.80458082 0.00000000 2.60404100 0.46463104 2.25451811 0.00000000 0.22616362 0.80443773 1.26164765 0.84776503 1.40318586 1.41208555 1.36676015 2.65294180 0.00000000 2.58913032 1.95993848 0.29843296 0.95154516 1.01490953 1.51591064 0.83393689 2.61696677 1.25371674 1.20079591 1.68811786 1.52903744 2.29936566 0.77084650 0.00000000 0.48904808 0.72467140 1.45151201
   80 1.00000000 0.00000000 2.06298965 1.03158704 2.28062476 1.10928572 1.52063391 1.21075680 0.00000000 1.39795574 1.39457919 2.10625873 0.77846646 2.26073092 1.38627463 0.92810385 0.70571828 0.09638850 0.00000000 1.84443898 2.26614988 2.50872327 0.00000000 1.28152012 2.32500606 0.55542088 0.61054549 2.14590662 2.14289501 0.00000000 0.98739320 2.03711841 0.00000000 1.28534353 0.00000000 0.00000000 0.51192239 1.94823623 2.65665074 2.44882721 0.00000000 0.00000000 1.79152644 0.36955218 2.29263709 0.31705833 0.47198600 0.33303169 1.14543297 0.00000000 1.38179053 1.86246077 2.38615598 0.00000000 0.38658359 0.00000000 0.83158971 0.00000000 0.95020873 0.18572902 0.69957395 1.98888188 0.00000000 0.14691525 1.36307286 0.04212747 1.44082139 0.00000000 1.46593689 0.21767099 0.40299049 2.02724856 2.16435788 1.45759850 1.54586375 0.36068404 1.01277822 0.00000000 1.58880417 0.42223919 0.00000000 1.89351194 1.11637089 1.01248462 2.12101015 0.77670224 2.58316580 2.13273202 1.53979575 0.50126566 0.60436325 0.68227051 0.46533632 0.00000000 0.57233179 1.09303264 0.60123988 0.00000000 0.31434320 0.27670802
   81 1.00000000 0.00000000 0.00000000 0.45300155 0.00000000 0.00000000 0.44477591 2.57490258 0.52339268 0.00000000 0.00000000 1.30928182 0.00000000 1.61677337 1.14774420 2.28786658 0.00000000 2.39716817 2.42180548 1.73635518 0.98756651 2.03965379 1.22676388 0.14292835 0.00000000 0.00000000 0.18965079 0.00000000 2.24743052 0.00000000 0.70091736 0.11507502 2.31712454 2.56577039 1.31776314 0.00000000 1.19231444 0.16969834 0.00000000 0.38609899 0.57122359 1.87440661 0.54234019 0.98543473 0.18581302 0.00000000 1.44072488 1.70363259 2.07399292 2.58626010 0.00000000 0.69929209 0.17307654 1.45510434 1.76201441 0.00000000 0.31175945 1.40364403 0.30312439 0.48735532 0.00000000 0.00000000 0.00000000 0.00000000 0.58950774 1.61456352 2.50973922 1.26419238 2.58663896 0.00000000 2.23656356 0.36620640 1.95513846 1.80159166 0.33880951 2.02755987 2.50022991 1.09370550 0.14754778 1.35512898 2.22811997 0.00000000 1.20197769 0.95462745 0.00000000 0.00000000 1.54178496 1.49871149 0.00000000 0.69464239 1.82752310 0.00000000 0.50269093 2.54630436 1.73511385 2.55644932 1.63241687 0.51134490 1.14825657 1.11071843
   82 1.00000000 2.41599651 1.22797043 1.86886309 0.00000000 2.12877375 0.00000000 0.67473910 1.00535759 0.83516791 1.84195398 0.28482366 0.30724756 1.30840984 0.00000000 0.00000000 1.44679516 0.70427406 0.35994607 0.32554878 1.05146130 0.00000000 0.93442130 2.14646824 0.03081874 2.13828400 0.11574047 0.00000000 0.00000000 2.27321187 0.94315298 1.54311904 2.44599306 2.02183045 1.56850457 1.73563018 0.91314175 0.78640262 0.39078610 1.09648146 2.26086389 2.22286060 1.49125506 1.08293333 0.14512876 1.99771879 1.30004873 0.00000000 2.55904627 0.57700943 2.15947597 0.24742093 0.00000000 0.44347085 0.00000000 0.22761212 1.46863252 1.92368223 1.63206058 2.07500018 0.26080534 1.95483555 1.82009947 1.66381108 2.35571616 0.04218312 2.08940571 1.02235836 0.88804593 0.81686404 0.00000000 2.00174621 0.70699042 0.00000000 0.00000000 0.47328978 2.09231869 1.51512448 0.68969375 0.82165219 0.11415546 0.26293641 0.00000000 0.30742102 0.47945544 0.00000000 0.00000000 0.24168949 2.59597310 1.45086732 0.00000000 1.78322174 0.05253107 0.31754116 0.00000000 0.00000000 0.00000000 2.06521463 0.25601358 0.00000000
   83 1.00000000 0.00000000 0.48159057 0.45188854 1.83706519 0.77036425 2.50902734 1.02561805 0.00000000 0.00000000 0.35814193 0.85463159 1.64692299 0.00000000 0.46505289 0.28845537 1.39252881 0.00000000 1.46376276 0.00000000 0.00000000 2.05438167 1.64341357 0.22645340 2.62811890 0.52515815 0.16130631 1.10358069 2.29360939 1.99319346 2.16980413 0.00000000 0.60335482 0.00000000 1.91159499 0.56274642 1.20350436 0.00000000 0.40573036 0.00000000 2.08099904 0.29302053 2.60221125 0.23517023 0.25998134 0.00000000 0.00000000 0.96419126 2.09454556 1.40781769 0.00000000 0.00000000 1.29904978 0.61105313 2.34645173 1.82416479 1.03000605 1.97148059 0.00000000 0.68081032 2.64039372 0.98287063 2.44471581 0.00000000 2.26435080 1.28483988 0.00000000 1.87241560 0.47866961 1.38330904 0.00000000 2.15066029 0.00000000 2.38100309 1.63195490 1.30177186 0.68417274 0.18086987 1.34350006 0.00000000 1.78190406 1.14498939 1.62595942 1.65341012 2.18800042 2.49720869 0.00000000 0.69156224 0.89086784 2.32039918 0.00000000 2.34511101 2.47537473 1.62023801 1.71396095 2.41693922 0.94701720 0.73531054 1.04310139 1.74072110
   84 1.00000000 2.06393307 2.54306157 0.29504448 0.00000000 2.40541535 0.50303011 0.97059718 0.00000000 1.13293345 0.56871336 0.00000000 0.00000000 0.64138196 1.38791412 0.00000000 0.80128676 0.00000000 0.98535728 0.00000000 1.76980809 0.16517911 0.00000000 2.43789021 2.54746361 1.06523765 0.00000000 1.32421053 1.80545164 0.00000000 0.00000000 1.12646863 0.04820308 0.11398505 2.41588430 1.79429267 1.36127522 0.58915152 2.14401782 0.40397940 0.79758090 0.00000000 2.25281491 0.00000000 0.50023628 0.05612677 2.28572911 2.42741159 0.00000000 2.59001778 1.16707304 2.51051081 0.00000000 1.33310121 2.11325820 1.51890333 2.63200703 0.00000000 0.00000000 0.12720539 2.36671469 0.71310323 0.81551753 1.30902046 1.47545928 0.00000000 0.74819417 1.92488842 1.11524947 0.99680355 1.73321527 2.46847457 0.27285493 2.00608050 2.07922359 0.98441497 0.92032180 2.50953661 2.04463978 0.42550743 1.76263576 0.55374774 0.00000000 1.37968473 1.88338729 1.38858416 0.93099642 0.00000000 0.60444602 0.68348090 0.00000000 1.15065096 0.24295044 2.55670844 1.16055251 0.00000000 0.00000000 0.46746914 0.00000000 2.11681896
   85 1.00000000 1.64403375 1.91456971 2.33974704 0.46031245 0.00000000 0.40629134 2.29534046 0.56569639 1.35088352 0.36079619 2.11680823 1.02036517 2.46325028 1.70598933 1.52841523 1.66030416 1.95451231 0.48484385 1.70428709 0.28970621 0.70230526 2.52310559 0.00000000 2.17995704 0.00000000 2.08352635 0.99284745 2.44485202 1.43284327 0.00000000 1.85018973 0.00000000 0.00000000 1.12466332 0.08009622 1.09609313 2.23534414 0.90946956 1.72930784 1.17686032 0.91213545 0.86906476 0.22676201 0.65229618 0.89560723 0.00000000 1.29727988 0.00000000 0.06033961 1.71442781 1.32299072 0.98117485 1.44335481 1.73044288 0.00000000 1.30899025 0.77005262 2.16930013 0.81909838 0.96376037 2.27381319 0.49967578 0.00000000 0.87261494 1.96098015 2.62952223 0.30800947 0.79493126 1.54509330 0.00000000 0.00000000 1.46742121 1.34133569 0.54231871 1.03497010 1.67743054 0.00000000 1.66478293 0.80972504 2.34563356 1.31067670 0.00000000 0.00000000 0.10159638 0.74905425 1.66876924 1.44189749 0.39915802 0.00000000 2.53531644 0.54303331 0.44344793 0.66313071 2.20399793 0.85929493 0.00000000 0.34952541 1.12431614 1.64286096
   86 1.00000000 2.48883297 1.80153535 0.00000000 0.00000000 0.54440373 1.30709187 0.55976649 2.28617292 0.90992049 0.69602868 1.27144995 0.00000000 1.80102715 2.58953959 1.60567315 0.00000000 2.38203911 0.00000000 0.00000000 1.94613708 1.88703906 0.11620776 0.00000000 1.70322099 0.81537239 0.00000000 0.92434792 2.33200145 0.00000000 2.18010801 2.18759030 0.12470553 1.14021727 1.60990429 0.95358430 1.20543679 0.95379441 1.34451504 0.00000000 1.74423094 0.00000000 1.07765771 0.00000000 2.57291592 0.00000000 1.67283467 1.85811749 0.63678584 2.62443239 1.69442287 1.52247492 0.74731696 2.02191516 0.00000000 2.30566849 0.71933050 2.20712618 1.59381789 1.10372388 0.52544908 2.23294890 0.00000000 1.69450800 1.92481735 0.00000000 2.57612540 0.83310929 2.20113751 1.11633461 0.09279854 0.00000000 0.40374789 0.06455422 2.14605116 0.36428846 0.95614236 1.35044715 0.00000000 2.39891902 0.00000000 1.20957498 1.89045591 2.29871116 1.75050529 0.00000000 0.03388414 0.00000000 1.01947826 0.38427197 0.00000000 0.83518675 2.49995530 0.00000000 0.39440221 0.80521499 0.12386142 0.67081916 1.26921249 0.69619912
   87 1.00000000 0.97682803 1.10709886 1.03237332 0.00000000 0.00000000 1.19737258 0.00000000 0.17188198 1.09487239 0.00000000 2.32785371 0.13194365 0.00000000 0.00000000 2.63016974 0.74308521 0.00000000 0.26721799 0.00000000 1.65215900 2.11932167 2.39605174 2.16559003 0.00000000 0.83872853 0.00000000 2.08522708 0.86081492 0.00000000 0.44036664 2.34086236 0.00000000 0.00511736 0.45518002 0.99556907 1.24794734 1.26106387 1.01217505 1.13148082 0.97602697 0.00000000 0.00000000 0.57996731 0.48635885 2.04713170 0.00000000 0.03115008 2.05296133 2.25099193 0.00000000 0.00705666 0.79096633 2.14243052 1.88338169 0.00000000 0.00000000 0.00000000 0.89941070 1.77666920 0.00000000 1.42306340 0.00000000 0.55918077 2.41728873 1.55753650 0.00000000 0.00000000 1.06592821 2.33703382 1.76877402 2.58288735 0.00000000 0.07175156 0.66187360 2.29235269 0.57394990 1.20611168 0.22178259 1.25404966 0.12135087 0.99090836 1.91150658 0.55597967 0.00000000 0.47294824 0.69073540 2.07386070 2.61663299 1.36332225 0.29535854 0.15195954 1.91841960 2.18290183 1.35220300 0.00000000 2.62570314 2.15351068 0.08576707 1.13513785
   88 1.00000000 0.55771851 1.90116648 0.00000000 1.65087096 0.00000000 2.28718293 0.92793248 1.68807829 2.50229315 0.85237572 1.67934519 0.18660266 0.40951323 1.46388684 1.22758469 2.40274227 0.83697030 1.06738665 2.57392097 2.18842255 2.43626429 2.25672727 1.34463920 1.73551823 1.49415230 0.20500512 0.81148273 0.00000000 1.01218727 1.78796784 0.37079982 0.21212006 1.33371489 2.39624338 0.88382457 1.99996291 0.12376541 1.89075292 0.00000000 1.10963303 0.38626865 1.79221414 1.23584825 1.74798643 2.62102882 0.01676170 2.39575546 0.64314903 0.00000000 0.01077950 1.75215159 0.14758637 1.48753626 1.17035792 1.25066864 2.16903033 0.11779523 0.00000000 0.85546302 0.48468036 2.31088944 2.22389802 2.42220086 1.13094415 0.00000000 0.33192052 1.31337442 1.81713180 0.00000000 2.16373432 2.34026889 1.72983483 0.00000000 2.44394908 0.06780086 0.00000000 0.00000000 2.41643151 0.00000000 0.95788423 1.87894573 1.58050501 0.90709409 0.48796629 1.66681730 0.75498830 0.00000000 1.01286796 1.29928886 1.88036826 1.35893207 1.43668562 1.06100620 1.29319287 1.59561097 0.70974513 1.25676184 0.00000000 0.69829020
   89 1.00000000 0.11494652 0.81369375 0.45176960 1.67334638 1.26109910 2.13109992 0.12391472 1.92075655 1.13075636 0.99386837 0.00000000 0.57318768 0.00000000 0.00000000 0.00058607 0.82123400 2.33238511 0.13881297 0.13111319 1.33361794 1.11926622 2.05193722 0.13535328 1.31052987 0.24057207 0.00000000 2.38094220 1.19160385 0.00000000 2.16417105 0.00000000 0.00000000 0.27513408 1.69583780 1.70212171 0.95661384 2.34434259 0.69915916 0.00000000 2.16642596 0.00000000 0.02698400 0.81001605 0.76328445 1.04641565 1.05478050 0.47099156 1.73615089 0.94255304 0.00000000 0.08193308 0.00000000 1.65842182 2.35416965 0.60487932 1.36085160 0.40571752 0.00000000 0.09853163 0.00000000 1.13133615 2.08476464 0.88191431 1.25972132 1.51780623 2.21431903 1.10057549 0.09326132 0.00000000 1.54853200 1.58734879 0.55947442 2.16722401 0.41676451 1.43584869 0.00000000 0.96228192 2.30087319 2.41598965 0.00000000 0.00000000 0.00000000 0.34287144 1.06301046 0.00000000 0.00000000 0.06158533 1.63447702 0.88489655 2.01373007 2.38510941 0.89266599 0.16679465 0.00000000 2.31012639 1.94590977 0.00000000 2.02315491 0.00000000
   90 1.00000000 1.48926433 0.43931597 1.25794236 1.61335104 0.00000000 0.00000000 0.00000000 0.88953849 2.20207438 0.11574796 0.92481221 0.18781094 0.82417521 1.22881478 2.13424810 0.00000000 1.22171606 0.00000000 0.00000000 2.07722638 1.39600195 0.00000000 0.85362344 2.21027460 0.38113533 0.88785963 2.20234469 2.26689474 0.00000000 0.00000000 2.55301613 1.80349275 1.53664947 0.00000000 2.44717898 1.90350820 2.55223467 1.14672852 0.35733709 0.00000000 0.67314310 2.16367095 1.38945232 1.28434850 0.40368323 0.11074906 0.92234669 1.70441847 0.45566728 0.75327543 0.46747184 2.13222257 1.86949934 0.12891956 0.80464628 1.27096366 1.85607631 0.45900473 1.57311685 1.70005777 1.23654438 1.94493506 0.30781415 0.69102810 0.70300795 0.79915394 0.11404512 0.93472274 0.31441832 0.76281892 1.74923512 0.02988352 0.00000000 1.84074270 0.61135744 1.26181407 0.80199097 0.00000000 2.27670397 0.00000000 1.87913807 2.61405591 2.03873313 1.95014055 1.30663163 0.07975306 0.00000000 1.65826283 0.00000000 1.78895834 0.39780041 0.00000000 0.08445184 1.12070995 1.83235752 0.00000000 0.00000000 0.00000000 1.69874122
   91 1.00000000 0.00000000 2.12623956 0.00000000 1.65097056 2.22320031 2.07313907 0.00000000 2.42322249 1.95018542 1.87849951 1.61147289 2.48087667 0.00000000 0.03501437 1.85313190 0.00000000 2.31213221 0.00000000 0.00000000 0.45974371 1.21776629 0.92960277 2.52731821 0.24112254 1.03295966 1.09821350 0.00000000 0.00000000 2.56090218 0.00000000 0.00000000 0.00000000 1.12834444 1.04221034 0.00000000 1.89049225 0.00000000 0.00000000 0.00000000 0.73720532 0.79504505 2.27375496 2.05452615 2.16760408 1.16746083 2.44499690 1.95754307 0.00000000 2.20394887 0.54020277 0.00000000 0.76378236 2.65925923 0.00000000 0.72542107 0.82071182 1.48348826 1.98573615 0.53920667 0.00000000 2.06760564 2.10193032 0.49670637 0.00000000 1.38116314 1.15989060 2.42592664 0.00000000 0.52591907 0.66946497 0.00000000 0.20815586 0.37295158 0.00000000 0.00000000 0.53269168 2.46732957 0.15519930 1.59870142 0.49786892 0.20657448 0.68569166 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.06706063 1.61029567 0.10055517 1.57066055 2.27020788 0.26251260 0.10034575 0.31213301 1.78836261 1.19271704 0.00000000
   92 1.00000000 0.00000000 0.55343362 0.00000000 1.98643900 0.00000000 1.33119094 2.33074302 1.31929674 2.66349109 0.28395472 0.17125198 0.47670105 1.22478479 1.60114906 1.37751754 2.37570771 0.41702272 0.81024765 1.08667023 0.00000000 1.03555554 1.11062285 0.16393059 1.00766799 0.14469538 2.48105611 0.04674969 0.52565013 0.00000000 1.40906466 0.00000000 1.50415656 1.54451905 2.20930237 1.11336358 0.00000000 2.27427249 0.35360593 2.19060703 2.33080952 2.42559865 1.23607065 1.42203730 2.34149298 1.57285993 2.05832460 2.51070334 0.10435220 0.58575080 1.93724215 1.55864900 1.10055036 0.00000000 0.88037388 2.19087975 0.00000000 1.47116924 2.57891513 1.72705938 0.13265638 0.00000000 0.00000000 0.00000000 1.37244197 0.00000000 2.63050416 0.90649393 0.00000000 0.27170984 1.31138848 1.28584079 0.00000000 1.29053695 0.16971117 1.97962156 0.54232380 0.67394639 0.64555658 0.00000000 2.21072588 0.00000000 2.20147092 2.11237438 0.00000000 1.39518130 2.46733689 1.39348903 1.59429006 2.32359880 0.00000000 1.25176511 0.01912227 0.38883892 2.56615591 0.00000000 0.00000000 1.05036714 1.32326511 0.86627506
   93 1.00000000 0.21814723 2.47259447 0.63106846 1.24200783 0.94047090 0.68646110 1.59154011 2.05481985 0.00000000 0.00000000 1.12728986 0.41242427 1.06951193 0.25582926 1.48634763 0.49417791 2.52017795 1.35058770 1.35247777 1.71947225 0.00000000 1.97718348 0.70515819 1.11978517 0.00000000 1.28319964 0.00000000 0.11385614 1.34312935 1.19378044 0.10327156 2.27180933 2.03407611 1.01858375 0.20830622 1.93975791 0.45106106 2.10573935 1.95686802 0.92422104 1.73626017 1.21195151 0.00000000 0.00000000 2.12717626 0.04802905 2.59531577 0.35469096 2.04752511 0.73143928 2.54086727 0.00000000 0.29740331 0.00000000 0.00000000 1.86700328 0.00000000 2.04060227 0.24896623 2.61090660 0.97560141 0.02924590 0.14051154 0.28841498 0.72659898 1.30863185 0.10518755 0.51676538 0.00000000 2.16582804 0.33524003 0.96429986 1.58723222 0.00000000 0.42282830 2.07250883 0.00000000 0.00000000 0.50400565 0.00000000 0.15912983 1.90686667 2.49452191 0.78371112 2.11123875 0.61480399 2.08578211 0.04896608 1.97467350 2.55632720 0.27033330 0.37683586 0.00000000 0.00000000 2.07318487 0.39631112 0.00000000 0.00000000 1.01210870
